gene	type_fine	counts	method	rpkm	TPM_hand	salmon_tpm
b1860	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	75.2647980236217	3.35759866207122	3.058077
b1878	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	193.922056132291	17.8680600128406	16.2741
b2479	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	132.897632873877	7.91062718834736	7.204942
b3030	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	40.1783541246606	1.5551628617384	1.416431
b3093	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	58.5650585545901	2.43577939164557	2.21849
b3216	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	31.9266887878446	1.19846743988565	1.091555
b3404	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	56.2259216004866	2.31652999259855	2.109879
b3699	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	31.4902427522195	1.18019980685275	1.074917
b3782	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	752.647980236217	721.177697385323	656.824793
b4058	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	26.9374365711757	0.99305580327874	0.904468
b4373	CDS	48	PCB109_PCR15_Ecoli_NOTEX_replicate5	170.442704044524	12.9702161514528	11.813179
b0710	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	100.180012398534	5.06457622074483	4.612779
b1206	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	44.332191311561	1.7495808762573	1.593506
b1324	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	147.10227117018	9.7350219962955	8.866588
b1629	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	33.4985369991498	1.26806926155496	1.154948
b1864	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	100.586147583934	5.09552067830539	4.640963
b1996	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	82.247236698465	3.81387294671943	3.473648
b2689	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	173.910629000259	13.9770986203796	12.73024
b2808	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	81.1709369815822	3.74536025905381	3.411247
b2860	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	82.247236698465	3.81387294671943	3.473648
b3011	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	64.001504051686	2.73730924841132	2.493121
b3212	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	16.689181437693	0.594134564960329	0.541133
b3469	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	33.8643081037811	1.28368427555051	1.16917
b3668	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	49.5564242424173	1.99672837433994	1.818606
b3997	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	69.9565312143899	3.06981675220607	2.795967
b3998	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	110.929581538168	5.92867453328897	5.399794
b4042	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	202.265622858997	21.024375235697	19.148831
b4053	CDS	47	PCB109_PCR15_Ecoli_NOTEX_replicate5	68.9840122447737	3.01433813620234	2.745437
b0130	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	59.2758766642505	2.49864155536703	2.275745
b0153	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	36.7558286681957	1.41296521884575	1.286918
b0243	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	58.1405047249512	2.4389130719718	2.221344
b1892	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	208.143006915325	24.2435246899566	22.080908
b2091	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	70.0481273272729	3.09566210399455	2.819507
b2196	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	37.4935936285969	1.44549511467514	1.316546
b2233	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	19.416325271952	0.699020475095544	0.636663
b2570	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	152.087792109319	10.6463857576508	9.696651
b2641	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	71.773450660457	3.19669546248001	2.911527
b3169	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	48.9912928179985	1.97792304059749	1.801478
b3235	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	68.2755880228339	2.99348254799473	2.726442
b3599	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	38.0815747100699	1.47155572371376	1.340282
b3610	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	290.239252670772	120.115212609619	109.401435
b4481	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	67.5162673033956	2.95020328224059	2.687024
b3824	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	117.500084548974	6.60018524059216	6.011401
b4691	ncRNA	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	455.312827627274	426.523031572843	388.478036
b4217	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	353.641031166815	250.734049176704	228.367172
b4351	CDS	46	PCB109_PCR15_Ecoli_NOTEX_replicate5	79.7046525386913	3.68220860790931	3.353729
b0048	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	148.781535759116	10.4149425890062	9.485854
b0315	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	65.5021650998316	2.85510941057382	2.600413
b0853	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	149.719234513901	10.5525850020768	9.611218
b0887	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	40.3546747613911	1.57906182957906	1.438198
b1714	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	72.4988358378604	3.26353786848969	2.972407
b1764	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	68.3282412546661	3.01692291621088	2.747792
b1814	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	52.2480613113026	2.1483738075977	1.956723
b2153	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	106.686161120684	5.71703292475283	5.207032
b2264	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	42.6744644482735	1.68574017978285	1.53536
b2289	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	75.9769249772034	3.47668620532864	3.166541
b2426	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	90.0965305039403	4.41962508389564	4.025363
b2614	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	120.179351818915	6.96347905660301	6.342286
b2829	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	31.7303453377635	1.19951767424709	1.092512
b2961	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	67.7436840576205	2.98310933433554	2.716994
b4113	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	106.686161120684	5.71703292475283	5.207032
b4123	CDS	45	PCB109_PCR15_Ecoli_NOTEX_replicate5	53.1838474840424	2.19563409300773	1.999768
b0085	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	46.8612366085203	1.89192638665847	1.723153
b0188	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	53.6846370083742	2.2327977756751	2.033616
b0565	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	73.1192642569462	3.32699554926588	3.030203
b0926	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	127.158136563631	7.83346109258589	7.13466
b0954	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	134.522507407084	8.70708128878506	7.930347
b2132	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	30.3363773778275	1.14365472006015	1.041632
b2468	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	35.2110453950832	1.35387564548161	1.2331
b2529	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	180.525022893445	17.0963858881984	15.571264
b2731	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	33.5335220581664	1.28059314744843	1.166355
b2737	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	59.7621430847939	2.55420378046149	2.32635
b2959	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	213.750487229662	30.3858860263509	27.675331
b3228	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	140.206557015834	9.44437446243218	8.601868
b3894	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	22.8467733891376	0.836203094138944	0.761608
b3929	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	143.675585230659	9.92459689272535	9.039251
b3957	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	60.5409720563594	2.59667945308557	2.365037
b4259	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	157.297198277358	12.0732209622844	10.996202
b4262	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	64.4017179638352	2.81177054823911	2.56094
b4291	CDS	44	PCB109_PCR15_Ecoli_NOTEX_replicate5	29.9839323738682	1.12877342972683	1.028079
b0185	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	71.0103879511186	3.22390554633088	2.93631
b0281	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	48.6421157465162	1.98868196168108	1.811277
b0288	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	206.98772658092	28.5921472206322	26.04154
b0688	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	41.523757344587	1.64555926520124	1.498763
b1098	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	106.238630335605	5.83921667830339	5.318316
b1124	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	85.7669547167792	4.19995034476134	3.825284
b4596	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	393.635618757935	349.301531801454	318.124472
b2313	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	139.547053371153	9.57729262717543	8.722929
b2431	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	75.7496796942411	3.52149682753066	3.207354
b2472	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	60.4249885049891	2.60703068097372	2.374465
b2955	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	59.9462694059179	2.58057828398526	2.350372
b3202	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	47.5219553699391	1.93325417051936	1.760794
b3590	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	36.9300228010427	1.4350927510313	1.307072
b3813	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	31.4981323057922	1.19653577516724	1.089796
b3907	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	65.8597311848382	2.91588909285978	2.655771
b4059	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	127.05030232299	7.97551546304853	7.264042
b4082	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	66.0513695878979	2.92707536815208	2.665959
b4161	CDS	43	PCB109_PCR15_Ecoli_NOTEX_replicate5	64.7328536550596	2.85052669725396	2.596239
b0058	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	100.93363467887	5.45302685147969	4.966577
b0492	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	77.8867274629691	3.69543968447384	3.36578
b0741	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	127.668455380759	8.21963606289218	7.486385
b0812	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	132.237107859594	8.80212995711289	8.016916
b0950	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	53.0848086619119	2.22683367440904	2.028184
b1254	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	123.404944811458	7.70945175554025	7.021713
b1981	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	50.5435146302247	2.095352398413	1.908432
b2027	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	67.8727196463017	3.05846923270407	2.785632
b2168	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	70.9117966453898	3.2449071249734	2.955438
b2568	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	68.2908267488456	3.0837807022161	2.808685
b2620	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	137.99847562941	9.59545497470675	8.739471
b2799	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	57.9401265273307	2.48691992114202	2.265069
b3032	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	80.4295831358835	3.86806402959632	3.523005
b3034	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	105.747639512521	5.88352897133335	5.358676
b3464	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	44.5514167805597	1.79721946069668	1.636894
b3529	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	33.4583829242332	1.28564750379912	1.170958
b3540	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	66.2502641965893	2.96124636967771	2.697082
b3564	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	45.7463997616064	1.85538672954911	1.689873
b3570	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	80.7224092880773	3.888245233229	3.541386
b3633	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	52.0871301905839	2.17484533959793	1.980833
b3660	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	72.0642093752716	3.31712315891198	3.021212
b3701	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	60.4684229576142	2.62719272515473	2.392828
b3740	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	106.766075848115	5.97791713664886	5.444644
b3827	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	73.9880592362354	3.43960155247181	3.132764
b3884	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	84.7328219788225	4.17115859907961	3.799061
b4052	CDS	42	PCB109_PCR15_Ecoli_NOTEX_replicate5	47.0072545960252	1.91744511930246	1.746395
b0599	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	59.679750424291	2.6013219074117	2.369265
b0627	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	319.859943160732	232.751314953441	211.986943
b0850	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	226.242398821006	52.9118764623356	48.191746
b0953	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	388.811787195381	354.533638778171	322.914558
b1080	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	59.1901262184399	2.57371353811134	2.34412
b1424	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	39.2335761097454	1.55228241843415	1.413808
b1658	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	63.3478716698816	2.81251170144126	2.561615
b1687	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	21.2472409887528	0.777523719386683	0.708163
b1866	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	36.6430973259755	1.43303288267789	1.305196
b1991	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	60.1775425965047	2.62952901243183	2.394956
b2235	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	57.4615650102908	2.47730883123544	2.256315
b2400	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	45.8880342485008	1.87179166408098	1.704814
b2717	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	138.152273322614	9.87560669827339	8.994631
b2960	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	90.3081619772303	4.64363634110302	4.22939
b3031	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	111.758293393509	6.57382253107958	5.98739
b3571	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	31.9859943160732	1.225440247231	1.116122
b3622	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	51.5739225271077	2.16090007952319	1.968132
b3649	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	236.114794405922	66.8476547618126	60.884883
b3789	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	73.7021208418032	3.45333715240256	3.145275
b4297	CDS	41	PCB109_PCR15_Ecoli_NOTEX_replicate5	33.0104567674777	1.27037781159396	1.157051
b0029	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	66.6819701788227	3.03748523756086	2.76652
b0403	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	34.9216492116216	1.36056048021097	1.239189
b0564	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	84.5765976900955	4.25855430306033	3.87866
b0781	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	64.0524486045314	2.87740155612185	2.620717
b1175	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	78.0146202831054	3.782019807336	3.444636
b1249	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	43.388953198549	1.75828005906702	1.601429
b1288	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	80.3907000886822	3.95042143141033	3.598015
b2193	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	97.9101571404661	5.34994259178434	4.872689
b2288	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	142.997452979417	10.9756554202586	9.996547
b2326	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	115.598305966937	7.12132826598717	6.486054
b2432	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	110.170211599794	6.53152500469376	5.948866
b2587	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	48.8042154621584	2.02981615970464	1.848742
b3166	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	67.1057962604678	3.06370813169808	2.790403
b3229	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	99.2913349057705	5.47372018388217	4.985425
b3514	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	20.3494608640802	0.743462692573382	0.67714
b3655	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	37.0672157225755	1.45840900789737	1.328308
b3780	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	50.0773689089973	2.09574522788402	1.90879
b3786	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	56.060063424674	2.41688666461994	2.201283
b4152	CDS	40	PCB109_PCR15_Ecoli_NOTEX_replicate5	160.374358657928	14.5840900789737	13.283084
b0124	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	25.8427509950354	0.969661477226488	0.883161
b0529	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	71.3212181040814	3.36474104172109	3.064582
b0970	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	93.7240893446655	5.06352493351686	4.611822
b1541	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	304.257019104111	221.397592272786	201.646116
b2063	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	39.0171666949681	1.55625578916185	1.417427
b4438	ncRNA	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	718.188079978309	647.752019576259	590.029087
b2113	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	55.6935751831691	2.41400607295571	2.198659
b2190	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	935.820831486887	0.886441171110978	0.807364
b2190	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	24.4707507441104	0.886441171110978	0.807364
b2199	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	83.8048505809152	4.25419103020883	3.874686
b2332	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	75.2304200708094	3.62944969010824	3.305677
b2379	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	49.8902866543898	2.09913571561366	1.911878
b2474	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	30.6521959692975	1.17556354628647	1.070695
b2908	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	46.6144716061393	1.92941005831033	1.757293
b3040	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	79.9019079924121	3.96191836401128	3.608487
b3150	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	107.415956309799	6.36823687957641	5.800144
b3403	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	38.0790227362112	1.51205041714633	1.377165
b3423	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	81.5907197861751	4.08670319437384	3.72214
b3727	CDS	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	64.4047704672936	2.92400735597452	2.663165
b4457	ncRNA	39	PCB109_PCR15_Ecoli_NOTEX_replicate5	253.13186425465	115.980180041448	105.631173
b0004	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	46.7966392584662	1.95063962772773	1.776628
b0121	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	69.4924689219255	3.27846563039491	2.986003
b0419	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	61.7869384870508	2.79008730200504	2.541191
b0584	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	26.8662848599944	1.01597855045387	0.925346
b0621	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	43.4516087266336	1.7806455052409	1.621799
b0634	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	54.1191349697729	2.34393197445383	2.134836
b0949	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	31.5576707322431	1.22003214351849	1.111196
b1223	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	43.2641826645489	1.77129009978429	1.613278
b1596	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	48.0291125988727	2.01475427684627	1.835024
b4409	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	481.4438246911	478.319530374476	435.627313
b2558	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	38.6763997984495	1.54767658297908	1.409613
b2997	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	53.828692384962	2.3277483244576	2.120096
b3084	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	52.9757729633693	2.28051104166139	2.077073
b3155	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	199.273106246316	37.4407850510607	34.100836
b3253	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	61.7869384870508	2.79008730200504	2.541191
b3350	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	33.3409850894114	1.30000854367202	1.184038
b3448	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	136.773813832699	10.590645518082	9.645883
b3450	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	56.2434374639135	2.46384079653308	2.244048
b3754	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	42.1727246575946	1.71715899316949	1.563976
b4303	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	74.6656055662376	3.63162171266366	3.307655
b4374	CDS	38	PCB109_PCR15_Ecoli_NOTEX_replicate5	88.8928775278988	4.72619928493845	4.304588
b0053	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	45.5651487516644	1.89930700594542	1.729875
b0120	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	73.7994726632751	3.61391076177138	3.291524
b4580	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	40.2174202434046	0.741280152489802	0.675153
b4580	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	40.4673903968511	0.741280152489802	0.675153
b0629	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	61.4866540342502	2.79770080279177	2.548126
b0802	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	225.372235748617	81.2198501099135	73.974458
b0815	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	37.0162863516364	1.47644779997406	1.344738
b0885	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	83.2340643389779	4.32875025311078	3.942594
b0894	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	23.9757697604912	0.897303583218862	0.817258
b1127	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	47.7950907786627	2.0159481731478	1.836111
b1281	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	79.5071659357401	4.03602738763402	3.675985
b1990	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	62.8720829341636	2.88372088604012	2.626472
b2006	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	302.045264405363	235.934519066292	214.895459
b2042	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	65.6178961866075	3.05835615708913	2.785529
b2743	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	93.6050819403202	5.22435375375438	4.758304
b3498	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	28.69577928239	1.0984837507894	1.000491
b3641	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	98.3167471386585	5.67602698894929	5.169684
b3662	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	49.2409926845718	2.09307265161042	1.906355
b3787	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	46.4316808990812	1.94430539503001	1.770859
b4043	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	96.3762850240797	5.4862990673131	4.996881
b4328	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	49.997253664369	2.13389096984334	1.943532
b4396	CDS	37	PCB109_PCR15_Ecoli_NOTEX_replicate5	67.4301280720834	3.17674413736355	2.893356
b0822	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	69.9547049115257	3.38577638935892	3.083741
b0826	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	76.118937921086	3.8326988727543	3.490794
b0836	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	148.859228467085	14.3011151968444	13.025352
b1015	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	37.8070852141203	1.52212028306366	1.386336
b1176	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	82.0332151120769	4.2967476151954	3.913447
b1763	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	29.0734750142241	1.11936298853805	1.019508
b1978	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	8.05724766858301	0.280701543339263	0.255661
b2133	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	33.2437810512498	1.30719606847009	1.190585
b2152	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	49.2766503914377	2.11051700041536	1.922244
b2262	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	66.5263529788721	3.15189052035715	2.870719
b2299	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	105.190192809766	6.54044176237935	5.956987
b2526	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	30.8178835150775	1.19697029130365	1.090192
b2618	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	196.596843113426	43.9096633223461	39.992539
b2746	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	119.025228607293	8.33195407120499	7.588683
b3046	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	814.47263575562	0.849822366464368	0.774012
b3046	CDS	36	PCB109_PCR15_Ecoli_NOTEX_replicate5	23.4332447607453	0.849822366464368	0.774012
